0.01	3.51
0.014	3.51
0.01	3.514
0.014	3.514
0.01	3.518
0.014	3.518
0.01	3.522
0.014	3.522
0.01	3.526
0.014	3.526
0.01	3.53
0.014	3.53
0.01	3.534
0.014	3.534
0.01	3.538
0.014	3.538
0.01	3.542
0.014	3.542
0.01	3.546
0.014	3.546
0.01	3.55
0.014	3.55
0.01	3.554
0.014	3.554
0.01	3.558
0.014	3.558
0.01	3.562
0.014	3.562
0.01	3.566
0.014	3.566
0.01	3.57
0.014	3.57
0.01	3.574
0.014	3.574
0.01	3.578
0.014	3.578
0.01	3.582
0.014	3.582
0.01	3.586
0.014	3.586
0.01	3.59
0.014	3.59
0.01	3.594
0.014	3.594
0.01	3.598
0.014	3.598
0.01	3.602
0.014	3.602
0.01	3.606
0.014	3.606
0.01	3.61
0.014	3.61
0.01	3.614
0.014	3.614
0.01	3.618
0.014	3.618
0.01	3.622
0.014	3.622
0.01	3.626
0.014	3.626
0.01	3.63
0.014	3.63
0.01	3.634
0.014	3.634
0.01	3.638
0.014	3.638
0.01	3.642
0.014	3.642
0.01	3.646
0.014	3.646
0.01	3.65
0.014	3.65
0.01	3.654
0.014	3.654
0.01	3.658
0.014	3.658
0.01	3.662
0.014	3.662
0.01	3.666
0.014	3.666
0.01	3.67
0.014	3.67
0.01	3.674
0.014	3.674
0.01	3.678
0.014	3.678
0.01	3.682
0.014	3.682
0.01	3.686
0.014	3.686
0.01	3.69
0.014	3.69
0.01	3.694
0.014	3.694
0.01	3.698
0.014	3.698
0.01	3.702
0.014	3.702
0.01	3.706
0.014	3.706
0.01	3.71
0.014	3.71
0.01	3.714
0.014	3.714
0.01	3.718
0.014	3.718
0.01	3.722
0.014	3.722
0.01	3.726
0.014	3.726
0.01	3.73
0.014	3.73
0.01	3.734
0.014	3.734
0.01	3.738
0.014	3.738
0.01	3.742
0.014	3.742
0.01	3.746
0.014	3.746
0.01	3.75
0.014	3.75
0.01	3.754
0.014	3.754
0.01	3.758
0.014	3.758
0.01	3.762
0.014	3.762
0.01	3.766
0.014	3.766
0.01	3.77
0.014	3.77
0.01	3.774
0.014	3.774
0.01	3.778
0.014	3.778
0.01	3.782
0.014	3.782
0.01	3.786
0.014	3.786
0.01	3.79
0.014	3.79
0.01	3.794
0.014	3.794
0.01	3.798
0.014	3.798
0.01	3.802
0.014	3.802
0.01	3.806
0.014	3.806
0.01	3.81
0.014	3.81
0.01	3.814
0.014	3.814
0.01	3.818
0.014	3.818
0.01	3.822
0.014	3.822
0.01	3.826
0.014	3.826
0.01	3.83
0.014	3.83
0.01	3.834
0.014	3.834
0.01	3.838
0.014	3.838
0.01	3.842
0.014	3.842
0.01	3.846
0.014	3.846
0.01	3.85
0.014	3.85
0.01	3.854
0.014	3.854
0.01	3.858
0.014	3.858
0.01	3.862
0.014	3.862
0.01	3.866
0.014	3.866
0.01	3.87
0.014	3.87
0.01	3.874
0.014	3.874
0.01	3.878
0.014	3.878
0.01	3.882
0.014	3.882
0.01	3.886
0.014	3.886
0.01	3.89
0.014	3.89
0.01	3.894
0.014	3.894
0.01	3.898
0.014	3.898
0.01	3.902
0.014	3.902
0.01	3.906
0.014	3.906
0.01	3.91
0.014	3.91
0.01	3.914
0.014	3.914
0.01	3.918
0.014	3.918
0.01	3.922
0.014	3.922
0.01	3.926
0.014	3.926
0.01	3.93
0.014	3.93
0.01	3.934
0.014	3.934
0.01	3.938
0.014	3.938
0.01	3.942
0.014	3.942
0.01	3.946
0.014	3.946
0.01	3.95
0.014	3.95
0.01	3.954
0.014	3.954
0.01	3.958
0.014	3.958
0.01	3.962
0.014	3.962
0.01	3.966
0.014	3.966
0.01	3.97
0.014	3.97
0.01	3.974
0.014	3.974
0.01	3.978
0.014	3.978
0.01	3.982
0.014	3.982
0.01	3.986
0.014	3.986
0.01	3.99
0.014	3.99
